timestamp,gsr_z,hr_bpm
0,0.5982,69.01
1000,0.5849,72.77
2000,0.4488,65.54
3000,0.797,68.65
4000,0.7666,69.34
5000,0.8906,71.09
6000,0.6845,70.76
7000,0.5654,69.32
8000,0.3599,69.54
9000,0.1906,71.39
10000,0.1443,67.94
11000,0.0052,64.82
12000,0.002,63.83
13000,0.0211,65.16
14000,0.0704,63.53
15000,0.0025,59.05
16000,0.0705,59.7
17000,0.0337,60.43
18000,0.0133,60.83
19000,0.0196,60.0
20000,0.018,58.79
21000,0.015,64.96
22000,0.0095,71.66
23000,0.004,68.53
24000,0.0072,69.11
25000,0.005,69.49
26000,-0.0391,72.55
27000,0.0247,67.3
28000,0.0435,66.52
29000,-0.0034,65.14
