timestamp,gsr_z,hr_bpm
0,1.3875,81.59
1000,1.384,84.22
2000,1.3399,84.27
3000,1.372,83.93
4000,1.6249,81.94
5000,1.7347,77.5
6000,1.3478,74.93
7000,1.0559,75.82
8000,0.7164,72.87
9000,0.5684,70.82
10000,0.6974,76.72
11000,0.58,80.23
12000,0.7227,77.17
13000,0.5287,78.37
14000,0.3028,75.0
15000,0.0635,74.39
16000,0.169,76.12
17000,0.0135,68.23
18000,0.0124,63.91
19000,-0.0138,65.81
20000,0.04,65.81
21000,0.0024,63.22
22000,0.0174,61.49
23000,-0.035,66.83
24000,-0.0262,69.47
25000,0.0257,68.4
26000,0.0105,68.05
27000,0.0206,69.61
28000,-0.011,70.76
29000,0.0576,71.92
