timestamp,gsr_z,hr_bpm
0,1.4348,72.02
1000,1.2638,65.77
2000,1.3961,67.61
3000,1.3387,68.57
4000,1.3335,71.43
5000,1.4172,75.48
6000,1.6969,71.07
7000,2.269,66.36
8000,2.3424,67.14
9000,2.2963,67.63
10000,2.2597,68.01
11000,2.2914,63.77
12000,2.3095,66.28
13000,2.3136,62.56
14000,2.317,62.56
15000,2.2634,61.31
16000,2.3064,63.14
17000,2.3113,65.01
18000,2.2897,62.57
19000,2.3043,62.57
20000,2.3421,63.55
21000,2.2992,60.43
22000,2.3184,59.79
23000,2.313,60.38
24000,2.3298,60.86
25000,2.3282,59.75
26000,2.2968,62.14
27000,2.2881,64.42
28000,2.2634,64.09
29000,2.299,64.22
