timestamp,gsr_z,hr_bpm
0,0.5096,70.98
1000,0.3747,66.39
2000,0.3046,59.18
3000,0.3176,61.55
4000,0.4401,62.24
5000,0.2238,62.11
6000,-0.015,59.53
7000,0.0334,59.2
8000,0.0142,60.44
9000,-0.0475,59.97
10000,0.0275,59.83
11000,-0.0166,62.74
12000,1.0428,65.13
13000,1.2918,59.42
14000,1.1269,58.38
15000,0.7797,61.26
16000,0.3326,58.85
17000,-0.0535,60.88
18000,0.0174,60.13
19000,-0.0278,69.64
20000,-0.0107,67.33
21000,0.2005,61.26
22000,0.3922,70.32
23000,0.0531,67.56
24000,0.0048,59.79
25000,0.0509,61.24
26000,-0.0398,68.6
27000,0.0516,66.62
28000,-0.0465,63.09
29000,0.0082,65.5
