timestamp,gsr_z,hr_bpm
0,1.0234,71.36
1000,1.2679,69.05
2000,1.0395,65.87
3000,1.4356,64.26
4000,1.2458,67.81
5000,1.0937,68.81
6000,1.3975,66.26
7000,1.4773,63.8
8000,2.2826,62.11
9000,2.2316,67.9
10000,2.3048,61.14
11000,2.337,61.4
12000,2.3085,62.57
13000,2.2488,62.47
14000,1.9431,60.68
15000,1.5248,60.24
16000,1.7517,60.97
17000,1.7653,59.81
18000,2.2412,59.41
19000,2.2841,60.69
20000,2.3138,59.73
21000,2.328,63.8
22000,2.272,64.11
23000,2.2946,60.88
24000,2.2847,59.19
25000,2.0432,62.2
26000,2.3131,68.74
27000,2.336,71.36
28000,2.2632,65.29
29000,2.2492,67.98
