timestamp,gsr_z,hr_bpm
0,1.1057,79.21
1000,1.4379,70.4
2000,1.1585,75.82
3000,1.2799,72.96
4000,1.3972,70.16
5000,0.9226,76.69
6000,0.5551,74.99
7000,0.9573,65.29
8000,1.4877,65.42
9000,1.7672,71.64
10000,1.794,68.01
11000,1.7662,67.42
12000,1.8915,67.39
13000,2.1622,68.36
14000,2.3043,72.2
15000,2.243,77.46
16000,2.2695,75.49
17000,2.3125,76.29
18000,2.2928,83.36
19000,2.2399,78.65
20000,2.3069,75.43
21000,2.2871,72.93
22000,2.2068,73.78
23000,2.1093,71.04
24000,1.9795,70.51
25000,2.2728,71.28
26000,2.2292,66.25
27000,2.2972,76.44
28000,2.2659,79.7
29000,2.2379,77.57
