timestamp,gsr_z,hr_bpm
0,0.7313,63.14
1000,0.7647,60.48
2000,0.9073,60.4
3000,1.2904,59.4
4000,1.2083,62.32
5000,0.6755,68.13
6000,0.891,66.4
7000,1.0071,73.96
8000,0.5454,76.04
9000,0.0346,72.21
10000,-0.0033,69.4
11000,0.0614,66.25
12000,-0.0269,71.03
13000,0.0756,69.06
14000,0.0267,74.61
15000,-0.002,73.84
16000,-0.0193,68.83
17000,-0.0443,66.39
18000,-0.0107,73.5
19000,-0.0179,71.48
20000,-0.0033,71.28
21000,-0.0033,65.0
22000,-0.0169,66.81
23000,-0.0574,68.03
24000,-0.0546,64.8
25000,-0.0047,67.36
26000,-0.0205,67.04
27000,0.0774,64.92
28000,0.0062,68.0
29000,0.0248,68.14
