timestamp,gsr_z,hr_bpm
0,1.0032,66.88
1000,0.7666,74.83
2000,1.0332,77.13
3000,0.9823,74.78
4000,0.6329,69.54
5000,0.884,67.88
6000,1.2857,67.38
7000,0.9379,69.61
8000,0.7868,65.67
9000,0.8766,61.94
10000,0.7292,59.04
11000,0.4945,59.06
12000,0.7318,64.63
13000,0.8058,65.62
14000,0.8164,61.64
15000,1.0407,62.67
16000,1.0063,62.94
17000,0.438,63.69
18000,0.1867,67.02
19000,0.3688,71.54
20000,0.0761,66.86
21000,-0.0028,64.29
22000,0.0135,63.32
23000,0.0454,68.2
24000,0.0471,70.46
25000,0.0075,72.84
26000,0.0122,71.48
27000,-0.0454,72.55
28000,0.2881,74.71
29000,0.449,79.46
