timestamp,gsr_z,hr_bpm
0,0.5333,65.94
1000,0.6903,70.1
2000,1.3101,69.11
3000,1.6552,68.12
4000,1.6804,70.63
5000,1.5342,71.26
6000,1.8783,65.46
7000,2.0272,70.02
8000,1.7233,71.09
9000,1.5414,66.85
10000,1.7686,62.79
11000,2.3582,63.64
12000,2.2882,64.05
13000,2.2904,63.56
14000,2.2284,59.58
15000,2.2561,67.35
16000,2.0321,61.11
17000,2.2839,59.62
18000,1.6128,60.74
19000,1.6795,65.37
20000,1.7436,63.53
21000,1.9075,59.11
22000,2.2216,58.75
23000,2.3043,61.93
24000,2.279,64.36
25000,2.298,63.19
26000,2.2524,65.09
27000,2.1267,66.24
28000,2.2462,64.24
29000,2.3535,61.83
