timestamp,gsr_z,hr_bpm
0,0.0198,59.54
1000,-0.009,58.95
2000,0.1409,61.73
3000,0.6115,59.48
4000,0.579,58.52
5000,0.2695,59.83
6000,0.3821,61.44
7000,0.8178,68.8
8000,0.879,65.84
9000,0.9313,70.56
10000,1.3893,64.78
11000,1.6095,62.78
12000,2.0631,60.76
13000,2.1404,59.14
14000,2.2472,58.81
15000,2.32,61.27
16000,2.3317,59.49
17000,2.1646,58.82
18000,2.3698,60.27
19000,2.3457,60.45
20000,2.2525,58.86
21000,1.8206,59.85
22000,1.899,62.44
23000,1.9047,60.48
24000,2.2613,59.23
25000,2.0412,61.57
26000,2.3045,60.08
27000,2.3005,59.73
28000,2.287,61.3
29000,2.2644,58.96
