timestamp,gsr_z,hr_bpm
0,0.8055,72.02
1000,1.0665,70.19
2000,1.2555,68.9
3000,1.1236,72.68
4000,1.3338,67.27
5000,0.5973,66.06
6000,0.5677,63.76
7000,1.0785,71.03
8000,1.5643,67.33
9000,1.6566,70.83
10000,1.993,73.41
11000,1.9025,72.62
12000,2.2982,73.8
13000,2.3719,71.79
14000,2.2497,75.21
15000,2.3134,66.73
16000,2.2996,64.56
17000,2.3044,61.32
18000,2.2574,66.53
19000,2.2814,71.1
20000,2.1913,68.51
21000,2.1959,74.51
22000,2.1496,73.8
23000,2.3462,70.96
24000,2.25,65.44
25000,2.2556,71.76
26000,2.2684,70.22
27000,2.2957,68.23
28000,2.275,67.78
29000,2.2712,67.47
