timestamp,gsr_z,hr_bpm
0,0.8539,71.27
1000,0.69,69.26
2000,0.2527,66.36
3000,0.3529,62.01
4000,0.0239,69.07
5000,0.0198,64.55
6000,0.1021,68.71
7000,0.525,70.72
8000,0.4469,72.87
9000,0.2962,74.81
10000,0.4047,73.32
11000,0.0298,75.65
12000,0.0134,78.1
13000,-0.0199,77.18
14000,0.3142,73.02
15000,0.6027,74.85
16000,0.511,73.72
17000,-0.0324,78.42
18000,0.0181,74.97
19000,0.0114,73.0
20000,-0.0467,73.57
21000,0.0226,69.45
22000,0.0097,64.96
23000,-0.0298,69.83
24000,0.0045,71.24
25000,-0.0665,70.73
26000,0.0261,73.92
27000,0.0093,71.3
28000,0.0094,73.22
29000,-0.035,79.03
