timestamp,gsr_z,hr_bpm
0,0.908,84.4
1000,1.1362,82.96
2000,1.1095,81.99
3000,0.9787,83.99
4000,0.694,83.86
5000,1.0304,83.86
6000,1.6366,75.92
7000,1.298,79.7
8000,1.0329,80.36
9000,1.2608,75.57
10000,0.7392,75.56
11000,0.3926,74.7
12000,0.4121,77.11
13000,1.0252,75.45
14000,0.8566,75.94
15000,1.1668,68.94
16000,0.8549,68.11
17000,0.2584,71.4
18000,0.0449,70.33
19000,0.6022,68.83
20000,1.0075,65.07
21000,1.2585,68.82
22000,1.5983,70.21
23000,1.424,71.53
24000,0.6337,69.84
25000,0.3558,75.7
26000,0.0144,80.35
27000,-0.0035,79.96
28000,-0.0516,77.44
29000,0.0162,70.36
