timestamp,gsr_z,hr_bpm
0,0.82,69.12
1000,0.7178,70.69
2000,0.7146,66.19
3000,0.6781,63.67
4000,0.8074,69.98
5000,0.896,64.86
6000,1.0319,64.51
7000,1.1285,70.96
8000,2.0774,71.25
9000,2.3087,66.48
10000,2.2971,71.12
11000,2.2924,70.51
12000,2.1919,72.52
13000,2.3217,74.95
14000,2.209,71.13
15000,2.1505,64.85
16000,1.8433,61.79
17000,1.7861,58.32
18000,2.2002,64.53
19000,2.2641,58.92
20000,2.1958,58.78
21000,2.2923,61.74
22000,2.1203,63.51
23000,1.7555,58.25
24000,2.3076,58.41
25000,1.9389,64.38
26000,2.2507,60.85
27000,2.3765,61.33
28000,2.343,65.46
29000,2.3167,66.22
