timestamp,gsr_z,hr_bpm
0,1.1273,79.99
1000,1.124,81.39
2000,1.4796,82.29
3000,1.9071,80.6
4000,1.8503,79.56
5000,1.853,80.06
6000,1.7779,78.49
7000,1.7948,76.9
8000,1.779,77.71
9000,2.129,76.77
10000,2.2466,74.88
11000,2.1898,71.21
12000,2.3204,72.82
13000,2.2834,68.67
14000,2.332,69.36
15000,2.2334,71.6
16000,2.1097,67.49
17000,2.2633,72.93
18000,2.2828,77.91
19000,2.3063,77.43
20000,2.2787,77.04
21000,2.3004,81.46
22000,2.3366,81.21
23000,2.3626,73.65
24000,2.2845,83.1
25000,2.3034,80.92
26000,2.3009,78.11
27000,2.305,77.16
28000,2.2675,77.08
29000,2.2949,75.07
