timestamp,gsr_z,hr_bpm
0,1.4989,61.82
1000,1.769,73.06
2000,1.7636,79.75
3000,1.5255,75.57
4000,1.0531,73.56
5000,0.8472,76.88
6000,0.7751,78.78
7000,0.6544,79.06
8000,0.2368,77.37
9000,0.615,79.94
10000,0.4941,78.29
11000,0.7152,83.22
12000,0.4051,78.53
13000,0.3268,76.04
14000,0.0364,76.61
15000,0.1337,73.51
16000,-0.0479,72.65
17000,-0.0013,70.77
18000,0.0184,71.63
19000,0.0053,71.2
20000,0.0086,73.72
21000,0.0985,81.5
22000,0.02,82.27
23000,-0.0087,82.9
24000,0.0112,82.94
25000,0.3322,80.65
26000,0.0626,77.42
27000,0.0486,72.32
28000,-0.0019,68.01
29000,-0.0177,70.65
