timestamp,gsr_z,hr_bpm
0,0.1932,65.06
1000,0.1875,62.92
2000,0.3376,65.44
3000,0.2296,62.65
4000,-0.0419,62.52
5000,0.0254,65.09
6000,0.7084,59.76
7000,1.241,64.37
8000,0.8887,68.65
9000,0.831,69.85
10000,0.5063,74.04
11000,0.2811,79.14
12000,0.4301,77.46
13000,1.1608,78.75
14000,1.3206,82.04
15000,1.4213,70.16
16000,1.1696,69.57
17000,1.0,70.35
18000,0.5355,70.59
19000,0.6781,70.19
20000,0.4668,76.61
21000,0.3408,73.29
22000,0.0304,69.17
23000,-0.0613,72.62
24000,-0.0292,74.32
25000,0.0223,70.17
26000,0.0032,70.41
27000,0.0063,75.64
28000,0.018,69.6
29000,0.0132,67.02
