timestamp,gsr_z,hr_bpm
0,0.6915,67.77
1000,0.7935,64.97
2000,0.6155,62.98
3000,-0.0406,64.33
4000,0.0127,68.79
5000,0.3383,69.13
6000,0.2556,65.75
7000,0.6456,65.28
8000,1.0172,70.38
9000,1.2827,68.28
10000,0.7387,70.07
11000,0.8338,70.81
12000,0.6579,69.93
13000,0.3142,69.26
14000,0.4024,67.21
15000,0.115,74.33
16000,0.2585,78.32
17000,0.0047,74.5
18000,-0.0492,80.88
19000,-0.0102,84.39
20000,0.0671,80.26
21000,-0.0038,80.04
22000,0.0483,83.33
23000,0.0388,82.86
24000,0.0249,81.82
25000,-0.0193,80.84
26000,0.0155,83.2
27000,0.0428,79.53
28000,0.0549,80.44
29000,0.0975,81.43
