timestamp,gsr_z,hr_bpm
0,0.293,68.33
1000,0.2419,75.12
2000,0.0672,70.84
3000,0.2094,69.62
4000,0.1606,77.67
5000,0.0903,77.22
6000,0.5355,77.92
7000,0.6528,73.22
8000,1.0043,72.49
9000,1.7388,75.44
10000,2.3259,71.92
11000,2.3392,75.94
12000,1.9764,74.8
13000,2.0761,70.9
14000,1.7375,69.8
15000,1.6668,71.51
16000,1.5828,68.03
17000,1.0087,65.28
18000,0.9637,68.84
19000,0.6637,75.42
20000,0.7387,75.03
21000,0.4382,71.89
22000,0.1977,74.64
23000,0.0138,72.99
24000,-0.0199,68.54
25000,-0.05,67.03
26000,0.0324,69.55
27000,0.0138,69.54
28000,-0.0258,62.79
29000,-0.0147,66.52
