timestamp,gsr_z,hr_bpm
0,1.0295,82.39
1000,0.9455,81.46
2000,1.2372,82.02
3000,1.3545,79.18
4000,1.8076,74.4
5000,2.0899,77.34
6000,2.2673,81.16
7000,2.2495,84.44
8000,2.2978,80.89
9000,2.3036,79.72
10000,2.3717,84.12
11000,2.3386,82.51
12000,2.2966,80.65
13000,2.3198,81.75
14000,2.3033,84.0
15000,2.333,83.85
16000,2.3342,84.65
17000,2.2755,77.26
18000,2.3052,73.94
19000,2.2836,80.02
20000,2.2795,78.35
21000,2.2756,74.53
22000,2.3516,77.28
23000,2.3215,77.16
24000,2.2688,77.06
25000,2.3104,76.26
26000,2.3186,75.01
27000,2.2903,75.99
28000,2.2766,77.57
29000,2.3161,75.94
