timestamp,gsr_z,hr_bpm
0,1.8415,72.06
1000,1.8485,66.68
2000,1.74,64.97
3000,1.7494,66.56
4000,1.6139,69.97
5000,1.7236,70.73
6000,1.5614,68.57
7000,1.3515,69.29
8000,1.412,69.74
9000,1.7257,64.92
10000,1.8272,63.16
11000,2.0724,60.38
12000,2.29,68.13
13000,2.3025,69.31
14000,2.2156,73.42
15000,2.3387,67.53
16000,2.2797,65.47
17000,2.2722,63.13
18000,2.2273,66.7
19000,2.3337,66.01
20000,2.3342,60.28
21000,2.2839,60.9
22000,2.3213,63.62
23000,2.2372,61.35
24000,2.3583,66.42
25000,2.2842,66.96
26000,2.3016,63.78
27000,2.2978,60.04
28000,2.2837,62.25
29000,2.2419,63.49
