timestamp,gsr_z,hr_bpm
0,0.3022,59.23
1000,0.4912,65.78
2000,0.973,59.53
3000,0.8185,63.2
4000,0.6429,64.71
5000,1.3248,59.61
6000,2.3027,59.08
7000,2.271,62.12
8000,2.2796,61.84
9000,2.299,59.01
10000,2.2849,60.41
11000,2.3125,65.6
12000,2.203,61.97
13000,2.3039,62.75
14000,2.2884,66.55
15000,2.3205,63.49
16000,2.3122,62.92
17000,2.3048,63.53
18000,2.0683,67.7
19000,2.1075,66.72
20000,2.0971,66.74
21000,2.3031,72.6
22000,2.2723,70.33
23000,2.3131,75.25
24000,2.3221,79.24
25000,2.3039,71.68
26000,2.2838,66.53
27000,2.311,59.89
28000,2.276,61.0
29000,2.2745,59.17
