timestamp,gsr_z,hr_bpm
0,0.9675,76.44
1000,0.8695,79.56
2000,0.792,78.34
3000,0.4231,81.02
4000,0.1899,81.09
5000,0.409,78.03
6000,0.6596,77.5
7000,0.5152,73.21
8000,0.681,73.25
9000,0.1992,71.65
10000,0.264,70.97
11000,0.024,74.09
12000,-0.0129,71.99
13000,0.7289,68.39
14000,1.4041,68.46
15000,1.3465,73.01
16000,1.409,68.7
17000,0.9997,66.17
18000,0.8783,69.59
19000,0.7343,67.36
20000,0.0648,70.06
21000,0.0229,71.69
22000,-0.0013,69.71
23000,0.0233,73.47
24000,-0.0064,75.39
25000,0.0156,78.7
26000,-0.0682,76.28
27000,-0.014,80.15
28000,0.0096,74.74
29000,-0.0269,80.55
