timestamp,gsr_z,hr_bpm
0,1.4826,74.46
1000,1.6074,79.17
2000,1.454,81.12
3000,1.6691,81.25
4000,1.6975,79.09
5000,1.7103,80.32
6000,1.7595,77.99
7000,1.2457,76.19
8000,0.9353,79.48
9000,1.1125,82.74
10000,1.4436,74.86
11000,1.1371,73.27
12000,0.9431,71.0
13000,0.3464,67.26
14000,0.4425,65.05
15000,0.9747,67.69
16000,1.1851,65.79
17000,0.7237,66.72
18000,0.1788,62.25
19000,-0.0019,69.11
20000,0.2065,67.49
21000,0.1239,63.02
22000,-0.0286,69.04
23000,-0.0315,65.56
24000,0.0445,66.06
25000,-0.0095,71.23
26000,0.0168,70.79
27000,0.0198,68.68
28000,-0.0427,64.62
29000,0.0191,64.51
