timestamp,gsr_z,hr_bpm
0,1.1644,72.84
1000,1.1384,74.37
2000,1.293,73.12
3000,1.1423,65.14
4000,1.2903,68.38
5000,1.2081,68.86
6000,1.4977,68.27
7000,1.6942,64.96
8000,1.5431,63.77
9000,1.2775,68.22
10000,1.6783,68.69
11000,1.589,72.82
12000,1.3775,72.57
13000,0.6232,73.49
14000,0.5121,77.06
15000,0.519,80.0
16000,0.2072,82.73
17000,-0.0098,81.23
18000,0.398,78.24
19000,0.5907,77.37
20000,0.6767,79.95
21000,0.5941,84.45
22000,0.3882,78.26
23000,-0.0026,72.41
24000,-0.0583,74.12
25000,-0.0062,72.82
26000,-0.0407,75.29
27000,0.0085,73.08
28000,-0.0198,68.37
29000,-0.0546,72.17
