timestamp,gsr_z,hr_bpm
0,0.2753,74.46
1000,0.7687,76.15
2000,0.7435,76.53
3000,0.5705,73.74
4000,1.0497,72.41
5000,0.3527,73.79
6000,0.0403,69.13
7000,-0.0126,71.23
8000,-0.0123,74.04
9000,0.0529,76.03
10000,-0.0135,74.96
11000,0.9611,76.54
12000,1.1994,74.99
13000,1.5494,74.71
14000,1.2603,79.39
15000,0.7111,80.75
16000,0.6151,76.28
17000,0.4845,75.69
18000,0.3277,78.16
19000,1.1516,75.6
20000,1.0996,74.99
21000,1.2198,73.97
22000,1.472,77.24
23000,0.8378,74.65
24000,0.5913,72.72
25000,0.2403,77.63
26000,-0.0386,76.85
27000,0.3261,76.15
28000,0.643,78.59
29000,0.1879,79.85
