timestamp,gsr_z,hr_bpm
0,1.0283,67.53
1000,0.8678,64.25
2000,0.7661,66.2
3000,0.5739,65.04
4000,0.6749,66.92
5000,0.709,70.58
6000,0.6112,68.91
7000,0.4382,64.19
8000,0.1832,63.65
9000,0.3516,67.66
10000,-0.0362,68.69
11000,-0.013,65.53
12000,0.0454,66.87
13000,0.0892,72.23
14000,0.0865,69.53
15000,-0.0148,68.37
16000,0.0099,69.54
17000,0.0298,68.35
18000,0.0114,72.72
19000,0.0303,68.75
20000,0.0176,67.16
21000,0.0173,68.06
22000,-0.0168,70.23
23000,-0.0138,64.76
24000,-0.0277,65.93
25000,0.0365,67.16
26000,-0.0337,71.01
27000,0.0425,74.92
28000,-0.0424,70.74
29000,-0.0249,66.08
