timestamp,gsr_z,hr_bpm
0,0.87,65.43
1000,1.0171,67.32
2000,1.0729,70.95
3000,1.2475,61.62
4000,1.2199,60.71
5000,1.0438,63.66
6000,1.0312,59.89
7000,1.1255,59.21
8000,0.8756,62.02
9000,0.8109,59.71
10000,0.7137,58.43
11000,0.8435,59.03
12000,0.9743,60.65
13000,0.6505,59.11
14000,0.7231,60.02
15000,0.5346,61.03
16000,0.7344,64.02
17000,0.8601,63.2
18000,0.5776,62.45
19000,0.6811,65.69
20000,0.7363,64.39
21000,1.0112,64.15
22000,0.6083,67.54
23000,0.4945,66.55
24000,0.3173,62.45
25000,0.0761,68.91
26000,-0.0006,72.91
27000,0.0187,70.57
28000,0.023,70.76
29000,0.0031,71.44
