timestamp,gsr_z,hr_bpm
0,0.7566,84.03
1000,0.8707,78.29
2000,0.7914,77.24
3000,1.651,76.03
4000,1.3054,83.59
5000,1.2537,80.85
6000,1.2745,80.32
7000,0.9654,76.23
8000,0.4232,79.73
9000,0.1819,76.34
10000,0.0273,78.9
11000,-0.0116,78.12
12000,0.0374,73.64
13000,-0.0178,75.63
14000,0.0129,74.29
15000,0.0778,77.65
16000,0.667,77.83
17000,0.3558,76.16
18000,0.0032,74.45
19000,-0.012,76.4
20000,-0.0308,77.06
21000,-0.0417,77.18
22000,-0.0273,82.2
23000,-0.0409,82.35
24000,-0.0357,81.08
25000,-0.0432,82.06
26000,-0.0702,79.79
27000,-0.0286,77.98
28000,0.0216,77.97
29000,-0.0197,78.11
