timestamp,gsr_z,hr_bpm
0,0.1143,77.34
1000,0.2401,80.13
2000,0.6584,77.05
3000,0.5724,80.05
4000,0.8683,78.85
5000,0.8696,74.39
6000,1.1344,65.83
7000,1.065,71.77
8000,0.8487,79.67
9000,0.79,75.74
10000,0.8375,78.05
11000,0.9983,77.43
12000,0.7838,80.05
13000,0.3347,78.6
14000,0.4197,79.57
15000,0.1191,83.69
16000,-0.008,83.11
17000,0.0114,79.18
18000,0.0265,83.83
19000,0.0326,82.21
20000,0.0362,78.71
21000,0.0518,82.52
22000,0.0296,84.34
23000,0.0049,83.55
24000,-0.0052,80.14
25000,0.0133,83.66
26000,0.0378,81.43
27000,-0.0419,77.03
28000,0.0223,79.06
29000,0.0341,83.44
