timestamp,gsr_z,hr_bpm
0,0.8951,83.0
1000,1.0798,76.16
2000,0.9402,75.53
3000,1.0175,80.64
4000,1.2357,84.1
5000,1.5688,78.49
6000,1.1528,75.2
7000,1.11,80.79
8000,1.7574,81.48
9000,1.8889,73.0
10000,2.0901,69.2
11000,2.3015,76.5
12000,2.2813,71.65
13000,2.2946,73.72
14000,2.3228,78.1
15000,2.2836,79.9
16000,2.2676,78.01
17000,2.341,76.11
18000,2.2476,80.52
19000,2.2775,76.98
20000,2.3005,71.76
21000,2.2537,75.08
22000,2.2777,76.65
23000,2.2454,69.85
24000,2.2318,68.94
25000,2.2608,70.93
26000,2.3131,76.26
27000,2.2797,73.85
28000,2.2694,74.55
29000,2.322,77.33
