timestamp,gsr_z,hr_bpm
0,0.8099,77.7
1000,1.021,73.3
2000,0.9923,78.42
3000,0.9077,76.51
4000,0.9727,76.74
5000,1.001,75.33
6000,1.2628,78.55
7000,1.1022,80.03
8000,1.1923,74.13
9000,1.4633,76.97
10000,1.3779,74.78
11000,1.4274,71.99
12000,1.8322,72.64
13000,1.5165,82.88
14000,2.3038,78.79
15000,2.2907,82.35
16000,2.3502,84.62
17000,2.2895,83.65
18000,2.2881,77.92
19000,2.3224,82.77
20000,2.2936,84.62
21000,2.3385,79.94
22000,2.3003,81.69
23000,2.331,84.24
24000,2.3438,80.6
25000,2.2749,79.48
26000,2.262,84.36
27000,2.2831,83.63
28000,2.2791,79.82
29000,2.2705,82.75
