timestamp,gsr_z,hr_bpm
0,0.8561,82.26
1000,0.7638,79.47
2000,0.6289,80.49
3000,0.448,84.24
4000,0.4844,83.82
5000,0.4237,79.47
6000,0.3994,81.27
7000,0.6566,80.37
8000,0.4287,79.25
9000,0.4085,81.62
10000,0.6198,83.93
11000,0.4126,81.77
12000,0.46,77.45
13000,0.6238,77.43
14000,0.4915,77.88
15000,0.965,77.61
16000,1.2841,70.63
17000,0.9041,75.71
18000,0.8407,74.9
19000,0.7467,71.94
20000,0.5591,77.59
21000,0.3354,82.96
22000,-0.0309,73.09
23000,0.0038,73.5
24000,-0.036,77.91
25000,-0.0107,77.23
26000,0.5632,73.37
27000,0.3852,71.78
28000,0.4074,68.25
29000,0.2195,70.75
