timestamp,gsr_z,hr_bpm
0,0.6686,68.17
1000,0.8274,68.61
2000,0.9049,69.62
3000,0.6312,66.95
4000,0.3925,65.13
5000,0.4518,67.28
6000,0.7134,70.21
7000,0.6436,70.24
8000,1.2065,67.05
9000,1.0779,69.11
10000,1.1377,70.59
11000,1.0916,70.96
12000,1.0806,66.44
13000,0.7453,63.96
14000,0.997,70.92
15000,1.184,70.93
16000,1.3125,64.34
17000,1.3177,64.05
18000,1.1321,68.43
19000,1.1825,66.92
20000,1.2822,64.65
21000,1.9091,60.58
22000,2.2823,65.4
23000,2.2942,65.87
24000,2.3095,65.39
25000,2.3048,67.4
26000,2.3316,65.0
27000,2.2447,65.63
28000,2.2616,67.54
29000,2.3346,70.91
