timestamp,gsr_z,hr_bpm
0,1.3908,67.46
1000,1.3253,69.37
2000,1.403,68.73
3000,1.7039,70.29
4000,1.2258,67.18
5000,1.591,58.76
6000,1.4326,61.81
7000,1.9205,61.07
8000,2.1287,58.99
9000,2.2638,62.99
10000,2.0,60.66
11000,1.9182,60.37
12000,2.3239,64.34
13000,2.0825,60.49
14000,1.8454,64.54
15000,1.9823,66.8
16000,2.3488,68.83
17000,2.245,64.04
18000,2.132,63.93
19000,1.9736,62.18
20000,2.0116,64.2
21000,2.1396,60.96
22000,2.1707,62.0
23000,2.2985,65.12
24000,2.2832,62.47
25000,2.2642,61.83
26000,2.1922,59.81
27000,2.0741,58.95
28000,1.9167,64.95
29000,2.0007,64.52
