timestamp,gsr_z,hr_bpm
0,0.7945,62.16
1000,0.6804,66.08
2000,1.0198,68.51
3000,1.1517,72.61
4000,1.2088,66.9
5000,0.8506,65.91
6000,1.3329,59.07
7000,1.8449,64.38
8000,2.0065,63.09
9000,1.7216,64.99
10000,2.03,62.9
11000,1.9994,59.53
12000,1.8408,60.27
13000,1.777,70.1
14000,2.3226,73.35
15000,2.3204,68.59
16000,2.3124,69.91
17000,2.2695,67.94
18000,2.3116,66.73
19000,2.3415,66.47
20000,2.3043,63.78
21000,2.3378,63.48
22000,2.3379,65.04
23000,2.3288,64.9
24000,2.297,65.83
25000,2.3007,65.23
26000,2.3294,64.07
27000,2.2804,58.67
28000,2.2332,58.66
29000,2.3006,65.05
