timestamp,gsr_z,hr_bpm
0,0.9532,72.73
1000,1.1378,68.74
2000,0.9262,67.55
3000,0.8371,71.64
4000,0.765,63.98
5000,0.9122,59.28
6000,0.7382,59.86
7000,0.7041,65.46
8000,0.4828,65.2
9000,0.0099,62.82
10000,0.0164,64.27
11000,0.0172,63.2
12000,0.3228,59.12
13000,0.1793,66.76
14000,0.006,62.45
15000,0.5536,58.49
16000,0.2489,60.59
17000,0.0719,60.68
18000,-0.0098,61.04
19000,0.0019,58.65
20000,-0.0092,60.6
21000,0.2294,58.99
22000,-0.0244,61.37
23000,0.0122,65.73
24000,-0.0055,68.26
25000,0.0184,68.53
26000,-0.0259,69.5
27000,0.0162,71.43
28000,0.0292,69.81
29000,0.0234,68.17
