timestamp,gsr_z,hr_bpm
0,0.6572,69.87
1000,0.6292,72.96
2000,0.726,76.33
3000,0.4722,76.48
4000,0.5205,75.57
5000,0.8387,74.79
6000,0.9117,75.99
7000,0.7047,82.16
8000,0.5784,79.03
9000,1.6509,75.01
10000,1.8017,76.76
11000,1.8288,81.3
12000,1.7723,80.32
13000,1.7819,82.83
14000,1.187,79.23
15000,0.7985,78.19
16000,0.3136,77.26
17000,0.5402,79.84
18000,0.2275,77.81
19000,0.1628,75.63
20000,0.1507,76.76
21000,0.0802,78.75
22000,0.1449,73.85
23000,-0.0065,71.46
24000,0.0378,72.75
25000,0.0135,70.82
26000,0.0089,74.94
27000,0.1676,71.25
28000,0.1057,75.03
29000,0.0036,72.95
