timestamp,gsr_z,hr_bpm
0,1.6301,60.82
1000,0.8814,62.56
2000,0.8167,61.56
3000,0.8086,59.16
4000,0.8092,61.05
5000,0.5469,65.81
6000,0.3936,64.68
7000,0.3813,58.64
8000,0.2521,59.18
9000,0.1009,63.69
10000,-0.0069,58.48
11000,0.0039,59.31
12000,-0.03,65.99
13000,0.4342,64.59
14000,0.3306,62.52
15000,0.0666,67.52
16000,0.0117,67.1
17000,0.0203,59.64
18000,0.0028,59.83
19000,0.0153,61.02
20000,-0.0595,66.34
21000,0.008,65.69
22000,0.0089,70.15
23000,-0.0245,76.82
24000,-0.0356,69.25
25000,-0.0419,66.94
26000,-0.0098,64.06
27000,-0.0112,62.51
28000,0.0145,60.9
29000,-0.0385,67.49
