timestamp,gsr_z,hr_bpm
0,0.9906,60.79
1000,0.956,60.75
2000,0.7785,59.77
3000,0.7922,59.55
4000,1.1778,61.2
5000,1.0077,61.77
6000,0.9357,61.8
7000,0.9725,59.26
8000,0.9279,59.3
9000,0.8586,59.75
10000,0.5495,65.12
11000,1.1717,64.25
12000,1.0544,60.75
13000,0.9284,58.88
14000,1.0444,59.28
15000,0.5531,59.0
16000,0.64,59.82
17000,0.8132,61.55
18000,0.7271,60.74
19000,1.1025,59.81
20000,0.7888,60.58
21000,0.4051,62.4
22000,0.587,60.26
23000,0.0556,64.44
24000,0.0488,59.12
25000,0.0125,63.9
26000,0.0435,62.74
27000,0.0452,62.45
28000,-0.0049,60.41
29000,-0.0117,60.31
