timestamp,gsr_z,hr_bpm
0,1.0014,61.54
1000,1.1352,65.66
2000,0.8418,70.28
3000,0.8391,70.82
4000,0.9146,73.74
5000,0.9506,71.51
6000,1.096,71.81
7000,1.1617,74.4
8000,1.4461,71.73
9000,2.3047,67.06
10000,2.2833,64.75
11000,2.3322,65.91
12000,2.2771,67.46
13000,2.3152,62.06
14000,2.2921,63.46
15000,2.3507,63.25
16000,2.276,64.94
17000,2.3368,65.17
18000,2.2854,73.3
19000,2.3222,69.18
20000,2.2924,70.06
21000,2.3617,69.23
22000,2.315,67.6
23000,2.2821,75.2
24000,2.3116,75.65
25000,2.3552,66.34
26000,2.2705,64.49
27000,2.2884,70.94
28000,2.2941,74.42
29000,2.2758,73.83
