timestamp,gsr_z,hr_bpm
0,0.9743,70.35
1000,0.9713,73.23
2000,0.5771,71.66
3000,0.4474,71.27
4000,0.587,76.27
5000,0.4846,83.84
6000,0.4029,84.15
7000,0.6219,79.5
8000,-0.0201,81.16
9000,0.4398,79.34
10000,0.3868,77.49
11000,0.4628,78.18
12000,0.1061,79.01
13000,0.934,80.23
14000,1.1893,79.86
15000,1.2939,78.39
16000,1.2423,81.29
17000,1.0243,70.77
18000,0.9933,74.29
19000,1.0583,76.04
20000,0.6939,75.14
21000,0.451,75.2
22000,0.2185,76.95
23000,-0.0384,75.71
24000,0.0175,74.9
25000,0.0353,72.84
26000,0.0641,73.91
27000,-0.0127,71.2
28000,0.0229,70.33
29000,0.0003,73.72
