timestamp,gsr_z,hr_bpm
0,1.0647,58.86
1000,0.7338,66.73
2000,1.0959,64.98
3000,1.2981,63.19
4000,1.1006,66.06
5000,0.9257,66.55
6000,0.634,62.86
7000,0.666,61.2
8000,1.2613,63.58
9000,1.1514,64.95
10000,1.3182,66.14
11000,1.4228,68.24
12000,1.3469,69.17
13000,1.4007,70.22
14000,1.2187,68.72
15000,1.0351,66.96
16000,0.0712,68.2
17000,-0.0043,63.58
18000,-0.0092,63.22
19000,0.0253,66.46
20000,0.0218,64.71
21000,0.0076,64.25
22000,-0.0471,69.83
23000,0.0293,70.42
24000,-0.0433,65.25
25000,0.0016,66.18
26000,0.0128,69.45
27000,-0.0703,65.55
28000,0.0531,63.21
29000,-0.0944,65.37
