timestamp,gsr_z,hr_bpm
0,1.2683,68.45
1000,1.49,64.39
2000,1.4114,67.89
3000,1.1792,68.29
4000,1.2233,70.96
5000,1.3159,69.21
6000,1.0553,74.59
7000,1.1533,65.15
8000,1.2946,62.11
9000,0.7409,71.53
10000,0.6081,74.64
11000,0.3687,74.11
12000,0.1021,74.71
13000,-0.0592,75.59
14000,0.5356,64.99
15000,-0.0111,68.92
16000,0.6051,63.42
17000,1.489,62.03
18000,1.8218,61.14
19000,2.0885,61.07
20000,1.6865,62.58
21000,1.6744,60.21
22000,1.4649,62.97
23000,1.1019,58.62
24000,1.0251,59.01
25000,0.9581,63.67
26000,0.7078,64.41
27000,0.1742,61.63
28000,0.2031,67.42
29000,0.1709,69.67
