timestamp,gsr_z,hr_bpm
0,0.9177,69.47
1000,1.2198,71.27
2000,1.3359,74.85
3000,1.3937,73.41
4000,1.0349,76.82
5000,1.274,73.74
6000,1.3958,74.73
7000,1.2761,74.24
8000,1.1187,74.27
9000,0.9685,71.75
10000,1.1547,72.54
11000,0.8114,73.57
12000,1.1606,69.52
13000,1.4857,70.74
14000,1.4525,70.99
15000,1.7736,70.51
16000,2.2772,71.69
17000,2.3405,73.45
18000,2.298,75.82
19000,2.3119,83.64
20000,2.2513,81.93
21000,2.328,82.51
22000,2.3452,79.71
23000,2.321,75.86
24000,2.2396,71.9
25000,2.3259,77.2
26000,2.3211,74.98
27000,2.1627,75.18
28000,2.2783,75.92
29000,2.3302,79.39
