timestamp,gsr_z,hr_bpm
0,1.6484,79.54
1000,1.8538,82.96
2000,1.683,83.52
3000,1.3752,80.19
4000,1.504,76.38
5000,1.3454,76.81
6000,1.8463,83.75
7000,1.9117,83.54
8000,1.6152,77.56
9000,1.3187,83.04
10000,1.5657,81.56
11000,2.0158,78.75
12000,2.2862,80.42
13000,2.3114,84.32
14000,2.2411,83.04
15000,2.3073,78.1
16000,2.2774,77.87
17000,2.235,78.84
18000,2.3429,79.48
19000,2.2824,74.02
20000,2.2494,74.16
21000,2.2969,76.4
22000,2.1655,73.61
23000,2.2819,74.8
24000,2.2779,75.85
25000,2.3347,77.03
26000,2.3169,71.6
27000,2.2986,69.18
28000,2.3146,68.69
29000,2.2891,67.04
