timestamp,gsr_z,hr_bpm
0,1.2085,79.5
1000,1.1879,77.64
2000,1.0332,76.86
3000,0.8572,79.02
4000,0.689,81.87
5000,0.3254,77.4
6000,0.6125,74.4
7000,1.022,80.67
8000,0.7181,76.61
9000,1.4731,68.84
10000,1.8072,71.78
11000,1.8377,72.7
12000,2.2986,68.81
13000,2.2786,67.4
14000,2.0741,73.8
15000,2.2892,69.75
16000,1.8662,72.21
17000,1.4636,67.77
18000,1.2505,67.41
19000,0.6953,67.77
20000,0.7148,61.71
21000,0.6614,59.51
22000,0.6653,63.55
23000,0.8556,61.73
24000,0.641,60.62
25000,0.4598,60.74
26000,0.5247,65.72
27000,0.3846,68.81
28000,0.1345,71.78
29000,-0.0118,71.34
