timestamp,gsr_z,hr_bpm
0,1.5867,60.47
1000,2.2476,61.75
2000,2.3731,60.06
3000,2.2645,58.78
4000,2.3129,60.16
5000,2.2884,65.62
6000,2.2884,65.12
7000,2.2786,60.05
8000,2.2811,59.46
9000,2.3189,58.49
10000,2.3011,60.94
11000,2.1372,60.71
12000,2.3004,58.79
13000,2.3207,59.62
14000,2.2822,59.81
15000,2.2847,64.96
16000,2.2633,65.78
17000,2.3041,62.5
18000,2.2903,62.23
19000,2.3016,66.17
20000,2.2899,71.55
21000,2.3058,70.68
22000,2.2963,68.39
23000,2.3272,67.67
24000,2.272,72.13
25000,2.2774,69.82
26000,2.2989,68.34
27000,2.3014,62.17
28000,2.3033,62.48
29000,2.3181,66.85
