timestamp,gsr_z,hr_bpm
0,0.8738,79.3
1000,0.973,74.45
2000,1.7707,71.28
3000,1.7882,72.21
4000,2.0137,75.26
5000,2.3015,73.06
6000,2.2092,74.13
7000,2.0335,68.63
8000,1.8892,65.77
9000,1.3821,69.96
10000,1.5123,66.27
11000,1.3777,62.48
12000,1.333,60.96
13000,1.1072,63.84
14000,0.6252,64.11
15000,0.565,63.27
16000,0.2461,63.01
17000,0.0767,62.46
18000,0.2335,64.87
19000,0.1069,67.94
20000,0.0655,70.61
21000,0.0158,70.4
22000,-0.0152,71.37
23000,-0.0172,64.95
24000,0.006,63.29
25000,-0.024,59.94
26000,-0.0452,68.74
27000,0.0182,68.08
28000,0.0612,65.54
29000,0.3926,68.49
