timestamp,gsr_z,hr_bpm
0,1.276,71.29
1000,1.4103,66.96
2000,1.4585,65.65
3000,1.3599,68.02
4000,1.8967,69.42
5000,1.8924,63.59
6000,1.9928,61.41
7000,2.3153,60.44
8000,2.2374,59.02
9000,2.0102,59.69
10000,2.1715,64.55
11000,2.1803,60.24
12000,2.2126,59.11
13000,1.9573,58.18
14000,2.1455,61.72
15000,2.2692,61.0
16000,2.2074,59.15
17000,2.3018,59.25
18000,2.3091,61.19
19000,2.0711,58.88
20000,2.256,59.89
21000,2.1522,60.93
22000,2.3138,59.33
23000,2.3287,59.08
24000,2.3211,58.99
25000,2.2777,60.65
26000,2.2714,60.66
27000,2.341,59.87
28000,2.3133,59.35
29000,2.3415,58.72
