timestamp,gsr_z,hr_bpm
0,1.0766,64.95
1000,1.0092,63.0
2000,0.6709,66.07
3000,0.6079,63.54
4000,1.6658,64.72
5000,2.1187,68.03
6000,2.2519,69.5
7000,1.7791,73.49
8000,1.5399,68.05
9000,1.34,67.24
10000,1.3007,68.04
11000,1.1449,70.82
12000,0.8722,66.85
13000,0.4161,64.42
14000,0.424,65.68
15000,0.0479,61.41
16000,-0.0052,61.07
17000,0.1102,58.93
18000,-0.0023,65.06
19000,0.0118,66.75
20000,0.0812,63.01
21000,-0.0197,65.58
22000,0.0497,61.62
23000,-0.0178,61.4
24000,0.0162,59.66
25000,-0.0091,63.67
26000,-0.0434,65.81
27000,-0.0155,67.73
28000,-0.0464,71.1
29000,-0.0153,71.4
