timestamp,gsr_z,hr_bpm
0,0.9501,66.68
1000,0.8474,68.87
2000,0.5447,71.03
3000,1.6602,71.2
4000,2.1148,70.98
5000,1.8049,72.64
6000,2.0415,69.09
7000,2.1601,66.12
8000,2.0393,62.22
9000,1.428,67.57
10000,1.7263,67.54
11000,1.4467,66.19
12000,1.807,63.41
13000,1.2307,67.68
14000,0.905,64.79
15000,0.9451,61.89
16000,0.2471,60.38
17000,0.1952,62.34
18000,-0.0255,60.8
19000,-0.0129,61.85
20000,-0.0336,62.14
21000,0.0028,63.62
22000,-0.025,60.01
23000,-0.0315,58.85
24000,0.0497,58.46
25000,0.005,63.99
26000,0.0113,67.57
27000,-0.0181,71.68
28000,-0.0097,75.32
29000,-0.0077,79.53
