timestamp,gsr_z,hr_bpm
0,0.8222,63.92
1000,0.6665,63.12
2000,1.0912,59.21
3000,1.1021,58.39
4000,1.2817,60.75
5000,1.0946,58.86
6000,1.1986,60.4
7000,1.6536,65.88
8000,1.373,61.67
9000,1.4413,59.45
10000,1.4258,66.71
11000,1.0274,70.28
12000,0.613,65.34
13000,0.3732,70.22
14000,0.2891,67.14
15000,0.0864,65.17
16000,0.0613,67.6
17000,0.0088,69.91
18000,0.0065,66.77
19000,-0.0501,64.73
20000,-0.0134,70.26
21000,0.1118,61.8
22000,0.0201,65.26
23000,-0.0221,62.65
24000,0.0004,64.84
25000,-0.0049,65.47
26000,0.1157,64.89
27000,0.0309,69.9
28000,0.3877,62.64
29000,0.0436,61.62
