timestamp,gsr_z,hr_bpm
0,1.3416,65.33
1000,1.685,67.98
2000,1.401,68.96
3000,1.5268,68.47
4000,1.6201,69.07
5000,2.2142,68.37
6000,2.2749,61.89
7000,2.3155,61.94
8000,2.3017,66.12
9000,2.2598,60.58
10000,2.2949,59.01
11000,2.225,61.76
12000,2.2588,64.28
13000,2.3134,65.75
14000,1.9263,66.76
15000,1.7444,70.78
16000,2.2292,70.88
17000,2.2792,69.75
18000,2.2505,71.02
19000,2.2824,71.59
20000,2.2735,68.51
21000,2.2772,71.93
22000,2.3002,75.18
23000,2.3354,70.34
24000,2.2749,67.69
25000,2.3362,72.51
26000,2.2854,66.01
27000,2.3265,64.53
28000,2.2875,64.61
29000,2.1736,69.55
