timestamp,gsr_z,hr_bpm
0,1.2434,84.46
1000,1.1297,80.57
2000,1.0531,78.94
3000,1.3607,78.29
4000,1.7178,83.28
5000,1.6423,83.71
6000,1.3796,82.52
7000,1.6099,82.06
8000,1.7515,82.53
9000,1.8068,83.67
10000,1.8969,84.61
11000,1.8369,80.62
12000,1.6074,80.31
13000,2.0972,77.95
14000,2.1857,77.18
15000,2.2712,76.01
16000,2.1743,74.18
17000,2.3262,76.83
18000,2.2643,75.4
19000,2.2741,80.51
20000,2.3302,79.22
21000,2.3072,69.94
22000,2.3097,70.47
23000,2.3228,72.81
24000,2.3215,72.35
25000,2.3376,70.82
26000,2.2909,68.47
27000,2.3066,72.26
28000,2.3537,74.22
29000,2.3327,76.57
