timestamp,gsr_z,hr_bpm
0,1.5505,67.45
1000,1.2183,73.53
2000,1.0995,68.9
3000,1.6025,68.79
4000,2.0603,73.91
5000,2.0853,72.74
6000,1.8058,66.67
7000,1.93,61.5
8000,1.7087,61.81
9000,1.437,67.08
10000,1.6938,67.76
11000,1.553,61.94
12000,1.3924,60.44
13000,0.9179,61.99
14000,0.5381,62.52
15000,0.5754,59.26
16000,0.6352,59.03
17000,0.4096,60.46
18000,0.769,64.08
19000,0.7181,58.58
20000,0.5532,58.86
21000,0.8311,62.54
22000,0.8448,63.24
23000,1.0062,65.6
24000,0.732,63.18
25000,0.8936,72.29
26000,0.6133,71.48
27000,0.4651,65.04
28000,0.19,67.28
29000,0.2702,67.33
