timestamp,gsr_z,hr_bpm
0,0.6249,76.75
1000,0.5601,76.84
2000,0.564,71.69
3000,1.1003,70.48
4000,0.8343,70.47
5000,0.7678,65.8
6000,0.7002,60.84
7000,0.6829,66.62
8000,0.4152,67.48
9000,0.064,64.67
10000,-0.0081,70.44
11000,0.2296,70.52
12000,-0.0034,68.91
13000,0.3099,64.56
14000,1.4661,70.46
15000,1.7823,72.39
16000,1.8065,75.69
17000,1.6063,73.0
18000,1.6791,73.4
19000,1.7913,77.68
20000,1.5039,73.26
21000,0.8362,71.49
22000,0.592,73.09
23000,0.2254,70.37
24000,0.0048,70.05
25000,0.0291,68.41
26000,-0.0311,75.76
27000,-0.0328,72.7
28000,-0.0025,73.89
29000,-0.0528,74.01
