timestamp,gsr_z,hr_bpm
0,1.4478,60.61
1000,1.3582,62.8
2000,1.2302,60.55
3000,1.3364,61.02
4000,0.9319,64.35
5000,0.7057,63.45
6000,0.9435,63.23
7000,0.684,61.5
8000,0.7105,59.02
9000,0.0035,58.79
10000,0.0141,60.71
11000,-0.0227,64.75
12000,-0.0392,60.86
13000,0.0649,59.38
14000,-0.0477,59.1
15000,-0.0106,61.57
16000,-0.0004,61.63
17000,0.012,61.73
18000,-0.0337,59.53
19000,0.3019,65.35
20000,0.3297,63.13
21000,0.027,63.79
22000,0.004,66.92
23000,0.0131,66.68
24000,-0.007,69.92
25000,0.0066,75.17
26000,-0.0188,75.67
27000,-0.0079,68.0
28000,0.0554,64.03
29000,-0.0579,67.68
