timestamp,gsr_z,hr_bpm
0,2.303,75.73
1000,2.34,73.8
2000,2.8797,72.28
3000,3.4012,73.66
4000,3.6067,74.57
5000,3.1548,72.4
6000,3.6588,74.07
7000,3.7585,73.71
8000,3.5963,79.96
9000,3.524,78.49
10000,3.5832,75.92
11000,3.5622,82.79
12000,3.7393,79.28
13000,4.2013,82.95
14000,3.7621,73.22
15000,4.5104,69.61
16000,4.5338,75.02
17000,4.5161,67.98
18000,4.5574,66.91
19000,4.4693,77.18
20000,4.5371,71.6
21000,4.515,75.26
22000,4.527,73.8
23000,4.4808,72.16
24000,4.4659,75.51
25000,4.4955,74.09
26000,4.4502,75.44
27000,4.5005,76.32
28000,4.5081,76.42
29000,4.4688,78.93
