timestamp,gsr_z,hr_bpm
0,2.1333,66.76
1000,2.6485,67.08
2000,1.7877,67.03
3000,1.4746,70.78
4000,1.0881,69.48
5000,0.9394,67.46
6000,0.987,68.56
7000,0.9109,68.56
8000,1.1821,68.11
9000,0.8013,66.74
10000,0.8017,75.64
11000,0.7961,72.02
12000,0.8163,68.51
13000,0.8373,66.8
14000,0.806,68.89
15000,0.7524,68.34
16000,0.7798,75.5
17000,1.3419,68.99
18000,0.8236,67.23
19000,1.1551,66.84
20000,0.8503,73.01
21000,0.8007,69.22
22000,0.767,70.56
23000,0.8433,70.31
24000,0.8112,70.65
25000,0.7483,71.36
26000,0.7755,67.5
27000,0.771,69.24
28000,0.8168,67.59
29000,0.7763,73.01
