timestamp,gsr_z,hr_bpm
0,2.2852,71.48
1000,1.9783,71.83
2000,1.9507,70.74
3000,1.118,76.57
4000,1.4947,75.91
5000,1.8775,75.13
6000,1.6717,78.12
7000,2.1876,75.18
8000,2.0257,74.97
9000,2.4791,66.95
10000,2.1159,72.16
11000,2.933,72.12
12000,4.49,72.55
13000,4.48,75.23
14000,4.0789,77.65
15000,3.1749,74.11
16000,2.8334,74.12
17000,1.7603,77.54
18000,1.2656,76.41
19000,0.8298,81.46
20000,0.7944,85.73
21000,0.8436,87.34
22000,0.7698,84.34
23000,0.7986,79.29
24000,0.8234,77.94
25000,0.7992,77.98
26000,0.7853,83.17
27000,0.8086,79.92
28000,0.8075,81.96
29000,0.8224,73.28
