timestamp,gsr_z,hr_bpm
0,1.5832,71.28
1000,1.6361,68.26
2000,3.4093,67.07
3000,3.1461,69.85
4000,3.4293,72.09
5000,3.5768,73.56
6000,3.1448,74.07
7000,2.464,69.4
8000,2.4719,68.17
9000,2.6088,67.73
10000,2.6359,71.26
11000,2.7444,72.18
12000,3.2064,73.4
13000,3.9359,77.92
14000,3.5752,85.12
15000,3.9929,85.86
16000,4.2318,80.61
17000,4.3833,84.25
18000,4.5436,77.61
19000,4.4874,75.69
20000,4.4956,77.64
21000,4.4725,83.23
22000,4.5017,84.02
23000,4.5115,79.83
24000,4.1789,74.19
25000,4.4939,69.48
26000,4.1869,71.62
27000,4.0659,72.14
28000,4.4846,69.43
29000,4.5158,75.79
