timestamp,gsr_z,hr_bpm
0,2.5864,69.31
1000,3.2072,69.57
2000,2.4788,67.08
3000,2.1754,66.52
4000,2.3234,72.53
5000,2.4648,73.84
6000,1.892,72.88
7000,1.7099,75.1
8000,0.7747,78.38
9000,0.8546,79.08
10000,1.0047,78.01
11000,1.1278,77.75
12000,0.8058,74.51
13000,1.2261,79.64
14000,1.6839,66.5
15000,2.3076,72.02
16000,2.6507,81.12
17000,2.0673,82.71
18000,1.5984,78.24
19000,1.9694,79.66
20000,1.9421,82.31
21000,1.8396,83.33
22000,2.6612,82.06
23000,3.6563,78.34
24000,4.3398,79.75
25000,3.937,82.06
26000,3.6933,81.8
27000,3.0492,72.07
28000,3.2033,68.39
29000,3.1277,70.47
