timestamp,gsr_z,hr_bpm
0,1.9619,74.47
1000,2.6154,69.56
2000,2.3771,70.35
3000,2.1871,82.11
4000,2.1054,78.63
5000,1.3265,74.46
6000,0.851,76.8
7000,0.8427,77.47
8000,0.8334,73.45
9000,0.7629,73.63
10000,0.8057,72.99
11000,0.7713,76.89
12000,0.8093,79.03
13000,0.8328,74.1
14000,0.8037,76.71
15000,0.8087,79.96
16000,1.758,84.02
17000,1.4493,79.27
18000,0.9955,70.78
19000,1.0857,79.68
20000,0.7516,75.79
21000,0.8007,75.16
22000,0.8017,67.24
23000,0.807,66.91
24000,0.8362,66.78
25000,0.779,72.27
26000,0.8036,76.76
27000,0.7858,70.34
28000,0.816,80.14
29000,0.804,87.57
